date,location,new_cases,new_deaths,total_cases,total_deaths,hosp_patients,weekly_hosp_admissions,icu_patients,population,new_cases_smoothed,new_deaths_smoothed
2022-10-07,United States,64193.0,767.0,95264812.0,1050624.0,21779.0,23972.0,2655.0,341534041.0,42019.715,360.0
2022-10-08,United States,78599.0,651.0,95343411.0,1051275.0,21219.0,23904.0,2626.0,341534041.0,40797.855,367.85715
2022-10-09,United States,41711.0,334.0,95385122.0,1051609.0,21340.0,23752.0,2655.0,341534041.0,40083.43,365.7143
2022-10-10,United States,11333.0,72.0,95396455.0,1051681.0,21808.0,23595.0,2655.0,341534041.0,39959.285,358.2857
2022-10-11,United States,13220.0,78.0,95409675.0,1051759.0,21990.0,23537.0,2633.0,341534041.0,39868.43,361.2857
2022-10-12,United States,24419.0,169.0,95434094.0,1051928.0,21789.0,23442.0,2681.0,341534041.0,38732.855,359.2857
2022-10-13,United States,38156.0,398.0,95472250.0,1052326.0,21762.0,23404.0,2683.0,341534041.0,38804.43,352.7143
2022-10-14,United States,57464.0,652.0,95529714.0,1052978.0,21544.0,23349.0,2656.0,341534041.0,37843.145,336.2857
2022-10-15,United States,72989.0,644.0,95602703.0,1053622.0,20862.0,23229.0,2537.0,341534041.0,37041.715,335.2857
2022-10-16,United States,33699.0,261.0,95636402.0,1053883.0,21076.0,23185.0,2590.0,341534041.0,35897.145,324.85715
2022-10-17,United States,6050.0,26.0,95642452.0,1053909.0,21801.0,23062.0,2746.0,341534041.0,35142.43,318.2857
2022-10-18,United States,11151.0,8.0,95653603.0,1053917.0,21768.0,22899.0,2738.0,341534041.0,34846.855,308.2857
2022-10-19,United States,33860.0,234.0,95687463.0,1054151.0,21809.0,22988.0,2745.0,341534041.0,36195.57,317.57144
2022-10-20,United States,38999.0,466.0,95726462.0,1054617.0,21636.0,23022.0,2698.0,341534041.0,36316.0,327.2857
2022-10-21,United States,0.0,0.0,95726462.0,1054617.0,21459.0,22972.0,2704.0,341534041.0,28106.857,234.14285
2022-10-22,United States,193674.0,2221.0,95920136.0,1056838.0,21021.0,23098.0,2638.0,341534041.0,45347.57,459.42856
2022-10-23,United States,0.0,0.0,95920136.0,1056838.0,21143.0,23207.0,2610.0,341534041.0,40533.43,422.14285
2022-10-24,United States,0.0,0.0,95920136.0,1056838.0,21846.0,23338.0,2673.0,341534041.0,39669.145,418.42856
2022-10-25,United States,0.0,0.0,95920136.0,1056838.0,22213.0,23557.0,2742.0,341534041.0,38076.145,417.2857
2022-10-26,United States,0.0,0.0,95920136.0,1056838.0,22478.0,23817.0,2716.0,341534041.0,33239.0,383.85715
2022-10-27,United States,0.0,0.0,95920136.0,1056838.0,22292.0,23935.0,2680.0,341534041.0,27667.715,317.2857
2022-10-28,United States,255156.0,3081.0,96175292.0,1059919.0,21933.0,23981.0,2626.0,341534041.0,64118.57,757.4286
2022-10-29,United States,0.0,0.0,96175292.0,1059919.0,21161.0,23823.0,2503.0,341534041.0,36450.855,440.14285
2022-10-30,United States,0.0,0.0,96175292.0,1059919.0,21280.0,23743.0,2517.0,341534041.0,36450.855,440.14285
2022-10-31,United States,0.0,0.0,96175292.0,1059919.0,21804.0,23646.0,2567.0,341534041.0,36450.855,440.14285
2022-11-01,United States,0.0,0.0,96175292.0,1059919.0,22015.0,23585.0,2647.0,341534041.0,36450.855,440.14285
2022-11-02,United States,0.0,0.0,96175292.0,1059919.0,22332.0,23582.0,2642.0,341534041.0,36450.855,440.14285
2022-11-03,United States,0.0,0.0,96175292.0,1059919.0,22317.0,23663.0,2704.0,341534041.0,36450.855,440.14285
2022-11-04,United States,267304.0,2463.0,96442596.0,1062382.0,22098.0,23877.0,2610.0,341534041.0,38186.285,351.85715
2022-11-05,United States,0.0,0.0,96442596.0,1062382.0,21663.0,24137.0,2571.0,341534041.0,38186.285,351.85715
2022-11-06,United States,0.0,0.0,96442596.0,1062382.0,21968.0,24363.0,2606.0,341534041.0,38186.285,351.85715
2022-11-07,United States,0.0,0.0,96442596.0,1062382.0,22699.0,24697.0,2694.0,341534041.0,38186.285,351.85715
2022-11-08,United States,0.0,0.0,96442596.0,1062382.0,22862.0,24854.0,2731.0,341534041.0,38186.285,351.85715
2022-11-09,United States,0.0,0.0,96442596.0,1062382.0,22449.0,24605.0,2702.0,341534041.0,38186.285,351.85715
2022-11-10,United States,0.0,0.0,96442596.0,1062382.0,22186.0,24397.0,2650.0,341534041.0,38186.285,351.85715
2022-11-11,United States,282897.0,2290.0,96725493.0,1064672.0,21944.0,24220.0,2658.0,341534041.0,40413.855,327.14285
2022-11-12,United States,0.0,0.0,96725493.0,1064672.0,21578.0,24293.0,2623.0,341534041.0,40413.855,327.14285
2022-11-13,United States,0.0,0.0,96725493.0,1064672.0,21968.0,24282.0,2701.0,341534041.0,40413.855,327.14285
2022-11-14,United States,0.0,0.0,96725493.0,1064672.0,22555.0,24132.0,2753.0,341534041.0,40413.855,327.14285
2022-11-15,United States,0.0,0.0,96725493.0,1064672.0,22327.0,23964.0,2788.0,341534041.0,40413.855,327.14285
2022-11-16,United States,0.0,0.0,96725493.0,1064672.0,22462.0,24166.0,2799.0,341534041.0,40413.855,327.14285
2022-11-17,United States,0.0,0.0,96725493.0,1064672.0,22264.0,24287.0,2862.0,341534041.0,40413.855,327.14285
2022-11-18,United States,274984.0,2202.0,97000477.0,1066874.0,22266.0,24640.0,2820.0,341534041.0,39283.43,314.57144
2022-11-19,United States,0.0,0.0,97000477.0,1066874.0,21834.0,24741.0,2748.0,341534041.0,39283.43,314.57144
2022-11-20,United States,0.0,0.0,97000477.0,1066874.0,22134.0,24908.0,2839.0,341534041.0,39283.43,314.57144
2022-11-21,United States,0.0,0.0,97000477.0,1066874.0,23140.0,25250.0,2934.0,341534041.0,39283.43,314.57144
2022-11-22,United States,0.0,0.0,97000477.0,1066874.0,23595.0,25798.0,2981.0,341534041.0,39283.43,314.57144
2022-11-23,United States,0.0,0.0,97000477.0,1066874.0,23629.0,26219.0,2930.0,341534041.0,39283.43,314.57144
2022-11-24,United States,0.0,0.0,97000477.0,1066874.0,23387.0,26615.0,2908.0,341534041.0,39283.43,314.57144
2022-11-25,United States,300171.0,2619.0,97300648.0,1069493.0,24368.0,26421.0,2974.0,341534041.0,42881.57,374.14285
2022-11-26,United States,0.0,0.0,97300648.0,1069493.0,25121.0,27123.0,3037.0,341534041.0,42881.57,374.14285
2022-11-27,United States,0.0,0.0,97300648.0,1069493.0,26399.0,28041.0,3144.0,341534041.0,42881.57,374.14285
2022-11-28,United States,0.0,0.0,97300648.0,1069493.0,28052.0,29142.0,3297.0,341534041.0,42881.57,374.14285
2022-11-29,United States,0.0,0.0,97300648.0,1069493.0,29235.0,30350.0,3444.0,341534041.0,42881.57,374.14285
2022-11-30,United States,0.0,0.0,97300648.0,1069493.0,30009.0,31476.0,3487.0,341534041.0,42881.57,374.14285
2022-12-01,United States,0.0,0.0,97300648.0,1069493.0,30240.0,32499.0,3565.0,341534041.0,42881.57,374.14285
2022-12-02,United States,302599.0,1763.0,97603247.0,1071256.0,30154.0,33849.0,3578.0,341534041.0,43228.43,251.85715
2022-12-03,United States,0.0,0.0,97603247.0,1071256.0,29687.0,34353.0,3485.0,341534041.0,43228.43,251.85715
2022-12-04,United States,0.0,0.0,97603247.0,1071256.0,30202.0,34576.0,3515.0,341534041.0,43228.43,251.85715
2022-12-05,United States,0.0,0.0,97603247.0,1071256.0,31445.0,34620.0,3626.0,341534041.0,43228.43,251.85715
2022-12-06,United States,0.0,0.0,97603247.0,1071256.0,32046.0,34783.0,3775.0,341534041.0,43228.43,251.85715
2022-12-07,United States,0.0,0.0,97603247.0,1071256.0,32325.0,34923.0,3790.0,341534041.0,43228.43,251.85715
2022-12-08,United States,0.0,0.0,97603247.0,1071256.0,32534.0,35126.0,3780.0,341534041.0,43228.43,251.85715
2022-12-09,United States,462223.0,3035.0,98065470.0,1074291.0,32353.0,35244.0,3815.0,341534041.0,66031.86,433.57144
2022-12-10,United States,0.0,0.0,98065470.0,1074291.0,31649.0,35566.0,3815.0,341534041.0,66031.86,433.57144
2022-12-11,United States,0.0,0.0,98065470.0,1074291.0,32163.0,35817.0,3865.0,341534041.0,66031.86,433.57144
2022-12-12,United States,0.0,0.0,98065470.0,1074291.0,33527.0,35932.0,3969.0,341534041.0,66031.86,433.57144
2022-12-13,United States,0.0,0.0,98065470.0,1074291.0,33805.0,36056.0,4093.0,341534041.0,66031.86,433.57144
2022-12-14,United States,0.0,0.0,98065470.0,1074291.0,33491.0,36161.0,4059.0,341534041.0,66031.86,433.57144
2022-12-15,United States,0.0,0.0,98065470.0,1074291.0,34359.0,36712.0,4307.0,341534041.0,66031.86,433.57144
2022-12-16,United States,446014.0,2652.0,98511484.0,1076943.0,34149.0,37275.0,4212.0,341534041.0,63716.285,378.85715
2022-12-17,United States,0.0,0.0,98511484.0,1076943.0,33764.0,37689.0,4106.0,341534041.0,63716.285,378.85715
2022-12-18,United States,0.0,0.0,98511484.0,1076943.0,34378.0,38094.0,4151.0,341534041.0,63716.285,378.85715
2022-12-19,United States,0.0,0.0,98511484.0,1076943.0,35035.0,38441.0,4228.0,341534041.0,63716.285,378.85715
2022-12-20,United States,0.0,0.0,98511484.0,1076943.0,35670.0,38859.0,4345.0,341534041.0,63716.285,378.85715
2022-12-21,United States,0.0,0.0,98511484.0,1076943.0,35716.0,39277.0,4335.0,341534041.0,63716.285,378.85715
2022-12-22,United States,0.0,0.0,98511484.0,1076943.0,35197.0,39471.0,4250.0,341534041.0,63716.285,378.85715
2022-12-23,United States,508009.0,3033.0,99019493.0,1079976.0,34810.0,39610.0,4290.0,341534041.0,72572.71,433.2857
2022-12-24,United States,0.0,0.0,99019493.0,1079976.0,33898.0,39580.0,4217.0,341534041.0,72572.71,433.2857
2022-12-25,United States,0.0,0.0,99019493.0,1079976.0,33974.0,39608.0,4276.0,341534041.0,72572.71,433.2857
2022-12-26,United States,0.0,0.0,99019493.0,1079976.0,35701.0,39551.0,4421.0,341534041.0,72572.71,433.2857
2022-12-27,United States,0.0,0.0,99019493.0,1079976.0,37487.0,40118.0,4567.0,341534041.0,72572.71,433.2857
2022-12-28,United States,0.0,0.0,99019493.0,1079976.0,38828.0,41290.0,4694.0,341534041.0,72572.71,433.2857
2022-12-29,United States,0.0,0.0,99019493.0,1079976.0,39661.0,42548.0,4781.0,341534041.0,72572.71,433.2857
2022-12-30,United States,392203.0,2480.0,99411696.0,1082456.0,39793.0,44082.0,4804.0,341534041.0,56029.0,354.2857
2022-12-31,United States,0.0,0.0,99411696.0,1082456.0,39594.0,45451.0,4785.0,341534041.0,56029.0,354.2857
2023-01-01,United States,0.0,0.0,99411696.0,1082456.0,40482.0,46479.0,4917.0,341534041.0,56029.0,354.2857
2023-01-02,United States,0.0,0.0,99411696.0,1082456.0,41874.0,47525.0,5055.0,341534041.0,56029.0,354.2857
2023-01-03,United States,0.0,0.0,99411696.0,1082456.0,43184.0,47625.0,5187.0,341534041.0,56029.0,354.2857
2023-01-04,United States,0.0,0.0,99411696.0,1082456.0,43676.0,47396.0,5237.0,341534041.0,56029.0,354.2857
2023-01-05,United States,0.0,0.0,99411696.0,1082456.0,42824.0,46794.0,5187.0,341534041.0,56029.0,354.2857
2023-01-06,United States,471714.0,2764.0,99883410.0,1085220.0,41863.0,46016.0,5223.0,341534041.0,67387.71,394.85715
2023-01-07,United States,0.0,0.0,99883410.0,1085220.0,40082.0,44934.0,4999.0,341534041.0,67387.71,394.85715
2023-01-08,United States,0.0,0.0,99883410.0,1085220.0,40334.0,44000.0,4979.0,341534041.0,67387.71,394.85715
2023-01-09,United States,0.0,0.0,99883410.0,1085220.0,40620.0,43049.0,5039.0,341534041.0,67387.71,394.85715
2023-01-10,United States,0.0,0.0,99883410.0,1085220.0,39660.0,42181.0,5067.0,341534041.0,67387.71,394.85715
2023-01-11,United States,0.0,0.0,99883410.0,1085220.0,38468.0,41075.0,4963.0,341534041.0,67387.71,394.85715
2023-01-12,United States,0.0,0.0,99883410.0,1085220.0,37289.0,40052.0,4871.0,341534041.0,67387.71,394.85715
2023-01-13,United States,448092.0,4407.0,100331502.0,1089627.0,35891.0,38860.0,4656.0,341534041.0,64013.145,629.5714
2023-01-14,United States,0.0,0.0,100331502.0,1089627.0,34620.0,38059.0,4614.0,341534041.0,64013.145,629.5714
2023-01-15,United States,0.0,0.0,100331502.0,1089627.0,34253.0,37120.0,4514.0,341534041.0,64013.145,629.5714
2023-01-16,United States,0.0,0.0,100331502.0,1089627.0,34397.0,36109.0,4503.0,341534041.0,64013.145,629.5714
2023-01-17,United States,0.0,0.0,100331502.0,1089627.0,33923.0,35157.0,4411.0,341534041.0,64013.145,629.5714
2023-01-18,United States,0.0,0.0,100331502.0,1089627.0,33217.0,34249.0,4314.0,341534041.0,64013.145,629.5714
2023-01-19,United States,0.0,0.0,100331502.0,1089627.0,32064.0,33425.0,4185.0,341534041.0,64013.145,629.5714
2023-01-20,United States,308025.0,3664.0,100639527.0,1093291.0,31039.0,32754.0,4089.0,341534041.0,44003.57,523.4286
2023-01-21,United States,0.0,0.0,100639527.0,1093291.0,29579.0,32087.0,3961.0,341534041.0,44003.57,523.4286
2023-01-22,United States,0.0,0.0,100639527.0,1093291.0,29548.0,31561.0,3894.0,341534041.0,44003.57,523.4286
2023-01-23,United States,0.0,0.0,100639527.0,1093291.0,29764.0,31160.0,3836.0,341534041.0,44003.57,523.4286
2023-01-24,United States,0.0,0.0,100639527.0,1093291.0,29253.0,30693.0,3882.0,341534041.0,44003.57,523.4286
2023-01-25,United States,0.0,0.0,100639527.0,1093291.0,28893.0,30248.0,3765.0,341534041.0,44003.57,523.4286
2023-01-26,United States,0.0,0.0,100639527.0,1093291.0,27925.0,29609.0,3625.0,341534041.0,44003.57,523.4286
2023-01-27,United States,294867.0,3743.0,100934394.0,1097034.0,27030.0,29032.0,3543.0,341534041.0,42123.855,534.7143
2023-01-28,United States,0.0,0.0,100934394.0,1097034.0,26065.0,28651.0,3302.0,341534041.0,42123.855,534.7143
2023-01-29,United States,0.0,0.0,100934394.0,1097034.0,26244.0,28489.0,3374.0,341534041.0,42123.855,534.7143
2023-01-30,United States,0.0,0.0,100934394.0,1097034.0,26733.0,28302.0,3426.0,341534041.0,42123.855,534.7143
2023-01-31,United States,0.0,0.0,100934394.0,1097034.0,26364.0,27935.0,3433.0,341534041.0,42123.855,534.7143
2023-02-01,United States,0.0,0.0,100934394.0,1097034.0,25875.0,27509.0,3424.0,341534041.0,42123.855,534.7143
2023-02-02,United States,0.0,0.0,100934394.0,1097034.0,25361.0,27314.0,3302.0,341534041.0,42123.855,534.7143
2023-02-03,United States,285402.0,3452.0,101219796.0,1100486.0,24662.0,27047.0,3140.0,341534041.0,40771.715,493.14285
2023-02-04,United States,0.0,0.0,101219796.0,1100486.0,23868.0,26809.0,3009.0,341534041.0,40771.715,493.14285
2023-02-05,United States,0.0,0.0,101219796.0,1100486.0,24044.0,26514.0,3019.0,341534041.0,40771.715,493.14285
2023-02-06,United States,0.0,0.0,101219796.0,1100486.0,24815.0,26442.0,3113.0,341534041.0,40771.715,493.14285
2023-02-07,United States,0.0,0.0,101219796.0,1100486.0,24542.0,26421.0,3071.0,341534041.0,40771.715,493.14285
2023-02-08,United States,0.0,0.0,101219796.0,1100486.0,24434.0,26472.0,3008.0,341534041.0,40771.715,493.14285
2023-02-09,United States,0.0,0.0,101219796.0,1100486.0,24001.0,26494.0,3066.0,341534041.0,40771.715,493.14285
2023-02-10,United States,278228.0,3440.0,101498024.0,1103926.0,23707.0,26602.0,3026.0,341534041.0,39746.855,491.42856
2023-02-11,United States,0.0,0.0,101498024.0,1103926.0,23042.0,26715.0,2924.0,341534041.0,39746.855,491.42856
2023-02-12,United States,0.0,0.0,101498024.0,1103926.0,23151.0,26703.0,2889.0,341534041.0,39746.855,491.42856
2023-02-13,United States,0.0,0.0,101498024.0,1103926.0,23789.0,26507.0,3058.0,341534041.0,39746.855,491.42856
2023-02-14,United States,0.0,0.0,101498024.0,1103926.0,23844.0,26401.0,3099.0,341534041.0,39746.855,491.42856
2023-02-15,United States,0.0,0.0,101498024.0,1103926.0,24017.0,26324.0,3053.0,341534041.0,39746.855,491.42856
2023-02-16,United States,0.0,0.0,101498024.0,1103926.0,23664.0,26255.0,3033.0,341534041.0,39746.855,491.42856
2023-02-17,United States,254372.0,2857.0,101752396.0,1106783.0,23255.0,26075.0,2997.0,341534041.0,36338.855,408.14285
2023-02-18,United States,0.0,0.0,101752396.0,1106783.0,22407.0,25844.0,2813.0,341534041.0,36338.855,408.14285
2023-02-19,United States,0.0,0.0,101752396.0,1106783.0,22647.0,25824.0,2860.0,341534041.0,36338.855,408.14285
2023-02-20,United States,0.0,0.0,101752396.0,1106783.0,22962.0,25791.0,2954.0,341534041.0,36338.855,408.14285
2023-02-21,United States,0.0,0.0,101752396.0,1106783.0,23092.0,25710.0,2953.0,341534041.0,36338.855,408.14285
2023-02-22,United States,0.0,0.0,101752396.0,1106783.0,22783.0,25411.0,2946.0,341534041.0,36338.855,408.14285
2023-02-23,United States,0.0,0.0,101752396.0,1106783.0,22452.0,25047.0,2926.0,341534041.0,36338.855,408.14285
2023-02-24,United States,0.0,0.0,101752396.0,1106783.0,22047.0,24689.0,2833.0,341534041.0,0.0,0.0
2023-02-25,United States,267168.0,2362.0,102019564.0,1109145.0,21332.0,24409.0,2680.0,341534041.0,38166.855,337.42856
2023-02-26,United States,0.0,0.0,102019564.0,1109145.0,21343.0,24059.0,2701.0,341534041.0,38166.855,337.42856
2023-02-27,United States,0.0,0.0,102019564.0,1109145.0,21876.0,23984.0,2738.0,341534041.0,38166.855,337.42856
2023-02-28,United States,0.0,0.0,102019564.0,1109145.0,21735.0,23735.0,2765.0,341534041.0,38166.855,337.42856
2023-03-01,United States,0.0,0.0,102019564.0,1109145.0,21375.0,23403.0,2757.0,341534041.0,38166.855,337.42856
2023-03-02,United States,0.0,0.0,102019564.0,1109145.0,20824.0,23138.0,2667.0,341534041.0,38166.855,337.42856
2023-03-03,United States,0.0,0.0,102019564.0,1109145.0,20429.0,22957.0,2596.0,341534041.0,38166.855,337.42856
2023-03-04,United States,227828.0,2197.0,102247392.0,1111342.0,19756.0,22689.0,2448.0,341534041.0,32546.857,313.85715
2023-03-05,United States,0.0,0.0,102247392.0,1111342.0,19858.0,22550.0,2466.0,341534041.0,32546.857,313.85715
2023-03-06,United States,0.0,0.0,102247392.0,1111342.0,20208.0,22234.0,2565.0,341534041.0,32546.857,313.85715
2023-03-07,United States,0.0,0.0,102247392.0,1111342.0,19952.0,21766.0,2537.0,341534041.0,32546.857,313.85715
2023-03-08,United States,0.0,0.0,102247392.0,1111342.0,19340.0,21434.0,2512.0,341534041.0,32546.857,313.85715
2023-03-09,United States,0.0,0.0,102247392.0,1111342.0,18708.0,21080.0,2443.0,341534041.0,32546.857,313.85715
2023-03-10,United States,0.0,0.0,102247392.0,1111342.0,18189.0,20696.0,2425.0,341534041.0,32546.857,313.85715
2023-03-11,United States,170593.0,1887.0,102417985.0,1113229.0,17567.0,20413.0,2329.0,341534041.0,24370.428,269.57144
2023-03-12,United States,0.0,0.0,102417985.0,1113229.0,17708.0,20036.0,2287.0,341534041.0,24370.428,269.57144
2023-03-13,United States,0.0,0.0,102417985.0,1113229.0,18032.0,19609.0,2325.0,341534041.0,24370.428,269.57144
2023-03-14,United States,0.0,0.0,102417985.0,1113229.0,17624.0,19329.0,2337.0,341534041.0,24370.428,269.57144
2023-03-15,United States,0.0,0.0,102417985.0,1113229.0,17354.0,19072.0,2289.0,341534041.0,24370.428,269.57144
2023-03-16,United States,0.0,0.0,102417985.0,1113229.0,16908.0,18984.0,2197.0,341534041.0,24370.428,269.57144
2023-03-17,United States,0.0,0.0,102417985.0,1113229.0,16456.0,18738.0,2113.0,341534041.0,24370.428,269.57144
2023-03-18,United States,126613.0,1741.0,102544598.0,1114970.0,16068.0,18365.0,2070.0,341534041.0,18087.572,248.71428
2023-03-19,United States,0.0,0.0,102544598.0,1114970.0,16171.0,18197.0,2093.0,341534041.0,18087.572,248.71428
2023-03-20,United States,0.0,0.0,102544598.0,1114970.0,16572.0,18020.0,2181.0,341534041.0,18087.572,248.71428
2023-03-21,United States,0.0,0.0,102544598.0,1114970.0,16318.0,17799.0,2189.0,341534041.0,18087.572,248.71428
2023-03-22,United States,0.0,0.0,102544598.0,1114970.0,15965.0,17620.0,2212.0,341534041.0,18087.572,248.71428
2023-03-23,United States,0.0,0.0,102544598.0,1114970.0,15695.0,17379.0,2171.0,341534041.0,18087.572,248.71428
2023-03-24,United States,0.0,0.0,102544598.0,1114970.0,15605.0,17361.0,2117.0,341534041.0,18087.572,248.71428
2023-03-25,United States,152968.0,2084.0,102697566.0,1117054.0,15091.0,17399.0,2054.0,341534041.0,21852.572,297.7143
2023-03-26,United States,0.0,0.0,102697566.0,1117054.0,15131.0,17377.0,2009.0,341534041.0,21852.572,297.7143
2023-03-27,United States,0.0,0.0,102697566.0,1117054.0,15506.0,17248.0,2070.0,341534041.0,21852.572,297.7143
2023-03-28,United States,0.0,0.0,102697566.0,1117054.0,15416.0,17088.0,2064.0,341534041.0,21852.572,297.7143
2023-03-29,United States,0.0,0.0,102697566.0,1117054.0,15077.0,16937.0,2020.0,341534041.0,21852.572,297.7143
2023-03-30,United States,0.0,0.0,102697566.0,1117054.0,14750.0,16663.0,1990.0,341534041.0,21852.572,297.7143
2023-03-31,United States,0.0,0.0,102697566.0,1117054.0,14284.0,16345.0,1928.0,341534041.0,21852.572,297.7143
2023-04-01,United States,176358.0,1746.0,102873924.0,1118800.0,13654.0,16114.0,1861.0,341534041.0,25194.0,249.42857
2023-04-02,United States,0.0,0.0,102873924.0,1118800.0,13767.0,15872.0,1874.0,341534041.0,25194.0,249.42857
2023-04-03,United States,0.0,0.0,102873924.0,1118800.0,14117.0,15836.0,1822.0,341534041.0,25194.0,249.42857
2023-04-04,United States,0.0,0.0,102873924.0,1118800.0,13963.0,15716.0,1831.0,341534041.0,25194.0,249.42857
2023-04-05,United States,0.0,0.0,102873924.0,1118800.0,13631.0,15487.0,1754.0,341534041.0,25194.0,249.42857
2023-04-06,United States,0.0,0.0,102873924.0,1118800.0,13391.0,15237.0,1739.0,341534041.0,25194.0,249.42857
2023-04-07,United States,0.0,0.0,102873924.0,1118800.0,12944.0,15002.0,1694.0,341534041.0,25194.0,249.42857
2023-04-08,United States,0.0,0.0,102873924.0,1118800.0,12196.0,14617.0,1607.0,341534041.0,0.0,0.0
2023-04-09,United States,103472.0,1729.0,102977396.0,1120529.0,12202.0,14346.0,1604.0,341534041.0,14781.714,247.0
2023-04-10,United States,0.0,0.0,102977396.0,1120529.0,12553.0,14068.0,1636.0,341534041.0,14781.714,247.0
2023-04-11,United States,0.0,0.0,102977396.0,1120529.0,12462.0,13803.0,1649.0,341534041.0,14781.714,247.0
2023-04-12,United States,0.0,0.0,102977396.0,1120529.0,12310.0,13589.0,1635.0,341534041.0,14781.714,247.0
2023-04-13,United States,0.0,0.0,102977396.0,1120529.0,12148.0,13515.0,1590.0,341534041.0,14781.714,247.0
2023-04-14,United States,0.0,0.0,102977396.0,1120529.0,11873.0,13401.0,1582.0,341534041.0,14781.714,247.0
2023-04-15,United States,0.0,0.0,102977396.0,1120529.0,11725.0,13525.0,1550.0,341534041.0,14781.714,247.0
2023-04-16,United States,104057.0,1290.0,103081453.0,1121819.0,11744.0,13533.0,1577.0,341534041.0,14865.286,184.28572
2023-04-17,United States,0.0,0.0,103081453.0,1121819.0,11901.0,13418.0,1582.0,341534041.0,14865.286,184.28572
2023-04-18,United States,0.0,0.0,103081453.0,1121819.0,11623.0,13171.0,1534.0,341534041.0,14865.286,184.28572
2023-04-19,United States,0.0,0.0,103081453.0,1121819.0,11341.0,12929.0,1478.0,341534041.0,14865.286,184.28572
2023-04-20,United States,0.0,0.0,103081453.0,1121819.0,10997.0,12652.0,1432.0,341534041.0,14865.286,184.28572
2023-04-21,United States,0.0,0.0,103081453.0,1121819.0,10736.0,12358.0,1399.0,341534041.0,14865.286,184.28572
2023-04-22,United States,0.0,0.0,103081453.0,1121819.0,10267.0,12001.0,1352.0,341534041.0,14865.286,184.28572
2023-04-23,United States,98467.0,1198.0,103179920.0,1123017.0,10332.0,11743.0,1294.0,341534041.0,14066.714,171.14285
2023-04-24,United States,0.0,0.0,103179920.0,1123017.0,10470.0,11451.0,1333.0,341534041.0,14066.714,171.14285
2023-04-25,United States,0.0,0.0,103179920.0,1123017.0,10226.0,11169.0,1344.0,341534041.0,14066.714,171.14285
2023-04-26,United States,0.0,0.0,103179920.0,1123017.0,9917.0,10896.0,1293.0,341534041.0,14066.714,171.14285
2023-04-27,United States,0.0,0.0,103179920.0,1123017.0,9653.0,10634.0,1244.0,341534041.0,14066.714,171.14285
2023-04-28,United States,0.0,0.0,103179920.0,1123017.0,9490.0,10501.0,1202.0,341534041.0,14066.714,171.14285
2023-04-29,United States,0.0,0.0,103179920.0,1123017.0,9162.0,10356.0,1179.0,341534041.0,14066.714,171.14285
2023-04-30,United States,86484.0,1046.0,103266404.0,1124063.0,9340.0,10320.0,1214.0,341534041.0,12354.857,149.42857
2023-05-01,United States,0.0,0.0,103266404.0,1124063.0,9462.0,10246.0,1207.0,341534041.0,12354.857,149.42857
2023-05-02,United States,0.0,0.0,103266404.0,1124063.0,9357.0,10209.0,1217.0,341534041.0,12354.857,149.42857
2023-05-03,United States,0.0,0.0,103266404.0,1124063.0,9087.0,10187.0,1157.0,341534041.0,12354.857,149.42857
2023-05-04,United States,0.0,0.0,103266404.0,1124063.0,8937.0,10124.0,1132.0,341534041.0,12354.857,149.42857
2023-05-05,United States,0.0,0.0,103266404.0,1124063.0,8649.0,9995.0,1090.0,341534041.0,12354.857,149.42857
2023-05-06,United States,0.0,0.0,103266404.0,1124063.0,8311.0,9901.0,1081.0,341534041.0,12354.857,149.42857
2023-05-07,United States,77165.0,1146.0,103343569.0,1125209.0,8426.0,9840.0,1102.0,341534041.0,11023.571,163.71428
2023-05-08,United States,0.0,0.0,103343569.0,1125209.0,8715.0,9815.0,1163.0,341534041.0,11023.571,163.71428
2023-05-09,United States,0.0,0.0,103343569.0,1125209.0,8720.0,9784.0,1115.0,341534041.0,11023.571,163.71428
2023-05-10,United States,0.0,0.0,103343569.0,1125209.0,8574.0,9708.0,1098.0,341534041.0,11023.571,163.71428
2023-05-11,United States,0.0,0.0,103343569.0,1125209.0,8405.0,9666.0,1080.0,341534041.0,11023.571,163.71428
2023-05-12,United States,0.0,0.0,103343569.0,1125209.0,8166.0,9578.0,1068.0,341534041.0,11023.571,163.71428
2023-05-13,United States,0.0,0.0,103343569.0,1125209.0,7807.0,9438.0,1017.0,341534041.0,11023.571,163.71428
2023-05-14,United States,93260.0,1943.0,103436829.0,1127152.0,7760.0,9192.0,987.0,341534041.0,13322.857,277.57144
2023-05-15,United States,0.0,0.0,103436829.0,1127152.0,7979.0,9011.0,1052.0,341534041.0,13322.857,277.57144
2023-05-16,United States,0.0,761.0,103436829.0,1127913.0,7949.0,8874.0,1052.0,341534041.0,13322.857,386.2857
2023-05-17,United States,0.0,0.0,103436829.0,1127913.0,7783.0,8767.0,1079.0,341534041.0,13322.857,386.2857
2023-05-18,United States,0.0,0.0,103436829.0,1127913.0,7574.0,8615.0,1030.0,341534041.0,13322.857,386.2857
2023-05-19,United States,0.0,0.0,103436829.0,1127913.0,7613.0,8631.0,1015.0,341534041.0,13322.857,386.2857
2023-05-20,United States,0.0,0.0,103436829.0,1127913.0,7323.0,8522.0,979.0,341534041.0,13322.857,386.2857
2023-05-21,United States,0.0,0.0,103436829.0,1127913.0,7383.0,8475.0,946.0,341534041.0,0.0,108.71429
